CalcDateTime,Mnemonic,MinPrice,MaxPrice,StartPrice,EndPrice,TradedVolume,NumberOfTrades
2018-05-13,SNH,0.11,0.1314,0.1299,0.1119,76837206.0,7966.0
2018-05-20,SNH,0.1,0.1258,0.1114,0.1195,113822515.0,8482.0
2018-05-27,SNH,0.1006,0.1195,0.1195,0.1044,61653863.0,4366.0
2018-06-03,SNH,0.0745,0.10300000000000001,0.1011,0.0796,141884350.0,9488.0
2018-06-10,SNH,0.075,0.099,0.079,0.0826,166305670.0,8270.0
2018-06-17,SNH,0.0771,0.0894,0.0853,0.0778,123989176.0,5044.0
2018-06-24,SNH,0.0762,0.081,0.0771,0.0799,43997698.0,2006.0
2018-07-01,SNH,0.071,0.083,0.0799,0.0814,76773480.0,3422.0
2018-07-08,SNH,0.0806,0.087,0.0831,0.086,31668479.0,1333.0
2018-07-22,SNH,0.1725,0.247,0.2111,0.2041,373090216.0,15252.0
2018-07-29,SNH,0.1237,0.1869,0.1854,0.16399999999999998,274595688.0,11471.0
2018-08-05,SNH,0.1515,0.174,0.16399999999999998,0.1594,84531844.0,3967.0
2018-08-12,SNH,0.1255,0.1601,0.1585,0.14,85007522.0,4308.0
2018-08-19,SNH,0.1049,0.157,0.14,0.14,141130174.0,5315.0
2018-08-26,SNH,0.126,0.1448,0.14,0.1416,90679216.0,3924.0
2018-09-02,SNH,0.1318,0.183,0.1408,0.1598,255917088.0,13138.0
2018-09-09,SNH,0.142,0.157,0.153,0.1444,77471634.0,4029.0
2018-09-16,SNH,0.1383,0.1494,0.1444,0.1485,41744840.0,2139.0
2018-09-23,SNH,0.142,0.1706,0.158,0.14400000000000002,130263923.0,6535.0
2018-09-30,SNH,0.1395,0.1509,0.14400000000000002,0.1409,46781854.0,2163.0
2018-10-07,SNH,0.1343,0.1489,0.1409,0.1421,34900914.0,1757.0
2018-10-14,SNH,0.1195,0.14300000000000002,0.1421,0.121,52185977.0,2689.0
2018-10-21,SNH,0.11800000000000001,0.1414,0.121,0.1349,46031000.0,2383.0
2018-10-28,SNH,0.1193,0.135,0.1327,0.1231,29711510.0,1628.0
2018-11-04,SNH,0.1182,0.1223,0.1221,0.1205,8745418.0,527.0
2017-07-09,DBK,15.77,16.78,15.83,16.66,47942615.0,39951.0
2017-07-16,DBK,16.21,16.77,16.77,16.365,38913457.0,31639.0
2017-07-23,DBK,15.52,16.445,16.43,15.61,38468425.0,33416.0
2017-07-30,DBK,15.4,16.64,15.545,15.415,55170822.0,44638.0
2017-08-06,DBK,14.99,15.65,15.36,15.62,41424415.0,34124.0
2017-08-13,DBK,13.955,15.61,15.61,14.2,51305482.0,41436.0
2017-08-20,DBK,13.825,14.775,14.67,14.07,35704891.0,27335.0
2017-08-27,DBK,13.675,14.005,13.975,13.8,35392937.0,26276.0
2017-09-03,DBK,13.195,13.825,13.71,13.535,33482230.0,24529.0
2017-09-10,DBK,13.205,13.59,13.455,13.335,35140861.0,23852.0
2017-09-17,DBK,13.545,14.27,13.545,13.87,47504910.0,29118.0
2017-09-24,DBK,13.505,14.105,13.935,13.92,37160772.0,25339.0
2017-10-01,DBK,13.6,14.64,13.76,14.585,44323338.0,27505.0
2017-10-08,DBK,14.155,14.74,14.68,14.69,31348071.0,21701.0
2017-10-15,DBK,13.955,14.6,14.57,14.015,33821268.0,22051.0
2017-10-22,DBK,14.075,14.41,14.17,14.38,27817434.0,21244.0
2017-10-29,DBK,14.19,14.815,14.69,14.25,34366114.0,24843.0
2017-11-05,DBK,13.825,14.735,14.02,14.48,49177007.0,28589.0
2017-11-12,DBK,14.255,15.53,14.465,15.43,79912128.0,48112.0
2017-11-19,DBK,14.975,16.385,15.475,16.205,87644023.0,60472.0
2017-11-26,DBK,15.8,16.44,16.21,16.055,49363435.0,35001.0
2017-12-03,DBK,15.505,16.195,16.0,15.76,49605970.0,39463.0
2017-12-10,DBK,15.655,16.575,15.77,16.47,53868459.0,39724.0
2017-12-17,DBK,16.185,16.595,16.54,16.555,48023605.0,35337.0
2017-12-24,DBK,16.305,17.125,16.65,16.33,49306305.0,35603.0
2017-12-31,DBK,15.825,16.35,16.27,15.85,13933912.0,11845.0
2018-01-07,DBK,15.432,16.456,15.86,15.5,64280954.0,67516.0
2018-01-14,DBK,15.0,15.564,15.5,15.267999999999999,82075503.0,79764.0
2018-01-21,DBK,14.966,15.42,15.286,15.3,44172616.0,45073.0
2018-01-28,DBK,15.24,16.21,15.34,15.677999999999999,60755268.0,60216.0
2018-02-04,DBK,13.725999999999999,15.788,15.732000000000001,13.91,85947936.0,85897.0
2018-02-11,DBK,12.37,14.114,13.742,12.462,127060755.0,124997.0
2018-02-18,DBK,12.46,13.322000000000001,12.48,12.91,82263506.0,80251.0
2018-02-25,DBK,12.91,13.642000000000001,12.914000000000001,13.288,45847835.0,44542.0
2018-03-04,DBK,12.505999999999998,13.498,13.382,12.575999999999999,46869048.0,46247.0
2018-03-11,DBK,12.5,13.174000000000001,12.5,13.026,47923532.0,48285.0
2018-03-18,DBK,12.61,13.255999999999998,13.18,12.852,43952751.0,42346.0
2018-03-25,DBK,10.998,12.878,12.78,11.31,94058478.0,89100.0
2018-04-01,DBK,11.072000000000001,11.418,11.28,11.36,45783237.0,38979.0
2018-04-08,DBK,10.824000000000002,11.714,11.18,11.35,44386395.0,36910.0
2018-04-15,DBK,11.315999999999999,11.937999999999999,11.654000000000002,11.682,88494183.0,75190.0
2018-04-22,DBK,11.47,11.794,11.767999999999999,11.578,60008397.0,50290.0
2018-04-29,DBK,11.262,12.208,11.585999999999999,11.392000000000001,59761564.0,49106.0
2018-05-06,DBK,11.284,11.63,11.456,11.53,30580918.0,24898.0
2018-05-13,DBK,11.312000000000001,11.69,11.398,11.644,27811955.0,21354.0
2018-05-20,DBK,10.806,11.665999999999999,11.612,10.82,54026406.0,35639.0
2018-05-27,DBK,10.186,11.015999999999998,10.895999999999999,10.366,69851370.0,47351.0
2018-06-03,DBK,9.066,10.51,10.504000000000001,9.397,129131118.0,116504.0
2018-06-10,DBK,9.383,9.841000000000001,9.658,9.525,74249013.0,57087.0
2018-06-17,DBK,9.312000000000001,9.772,9.713,9.512,61059267.0,41973.0
2018-06-24,DBK,9.277000000000001,9.722999999999999,9.565,9.509,51278780.0,42277.0
2018-07-01,DBK,8.824,9.453,9.346,9.215,64226564.0,52680.0
2018-07-08,DBK,9.016,9.21,9.043,9.142000000000001,9876681.0,8009.0
2018-07-22,DBK,9.539,10.498,9.613,10.255999999999998,75613380.0,55597.0
2018-07-29,DBK,10.24,10.655999999999999,10.274000000000001,10.628,48916072.0,29218.0
2018-08-05,DBK,10.612,11.262,10.784,10.764000000000001,62207431.0,32842.0
2018-08-12,DBK,10.132,10.974,10.8,10.306,54632046.0,29110.0
2018-08-19,DBK,9.661,10.27,10.128,9.758,66564031.0,41282.0
2018-08-26,DBK,9.705,10.097999999999999,9.877,9.816,40285258.0,25387.0
2018-09-02,DBK,9.618,10.046,9.853,9.702,44732612.0,27435.0
2018-09-09,DBK,9.453,10.08,9.724,9.622,58358091.0,43586.0
2018-09-16,DBK,9.454,9.846,9.624,9.783,63107085.0,43940.0
2018-09-23,DBK,9.744,10.562000000000001,9.816,10.536,157877121.0,37914.0
2018-09-30,DBK,9.726,10.607999999999999,10.51,9.828,56824803.0,32849.0
2018-10-07,DBK,9.52,9.899,9.808,9.704,42105182.0,28235.0
2018-10-14,DBK,9.339,9.837,9.596,9.396,55144268.0,35361.0
2018-10-21,DBK,9.342,9.927999999999999,9.396,9.497,54131725.0,33784.0
2018-10-28,DBK,8.419,9.638,9.627,8.52,71331292.0,45415.0
2018-11-04,DBK,8.52,8.707,8.533999999999999,8.592,12264315.0,8968.0
2017-07-09,EOAN,7.995,8.373,8.293,8.234,33130264.0,31812.0
2017-07-16,EOAN,8.332,8.634,8.424,8.574,28283504.0,26864.0
2017-07-23,EOAN,8.304,8.601,8.59,8.363,30511230.0,28922.0
2017-07-30,EOAN,8.234,8.522,8.399,8.271,25471239.0,25556.0
2017-08-06,EOAN,8.342,8.827,8.381,8.818999999999999,34140993.0,34010.0
2017-08-13,EOAN,8.664,9.407,8.726,9.269,56906373.0,54119.0
2017-08-20,EOAN,9.384,9.709,9.424,9.58,34043301.0,33435.0
2017-08-27,EOAN,9.343,9.578,9.572000000000001,9.467,35731198.0,34982.0
2017-09-03,EOAN,9.291,9.671,9.412,9.633,23794614.0,25145.0
2017-09-10,EOAN,9.362,9.677999999999999,9.527999999999999,9.58,30731521.0,31119.0
2017-09-17,EOAN,9.149,9.735,9.597000000000001,9.179,37315622.0,32633.0
2017-09-24,EOAN,9.146,9.579,9.275,9.318999999999999,39149857.0,36866.0
2017-10-01,EOAN,9.236,9.559,9.257,9.549,29283962.0,27598.0
2017-10-08,EOAN,9.21,9.727,9.634,9.385,38230989.0,36012.0
2017-10-15,EOAN,9.537,10.065,9.561,10.005,31654989.0,29984.0
2017-10-22,EOAN,9.916,10.095,9.933,10.04,22218870.0,17224.0
2017-10-29,EOAN,9.7,10.1,10.01,10.04,20962918.0,20449.0
2017-11-05,EOAN,10.155,10.5,10.16,10.37,19993527.0,13357.0
2017-11-12,EOAN,10.255,10.81,10.365,10.26,40142188.0,25132.0
2017-11-19,EOAN,9.701,10.365,10.3,9.777999999999999,49043619.0,37476.0
2017-11-26,EOAN,9.52,9.962,9.84,9.711,36617298.0,36465.0
2017-12-03,EOAN,9.554,9.981,9.69,9.619,39799897.0,43363.0
2017-12-10,EOAN,9.568999999999999,9.882,9.7,9.788,31738479.0,33978.0
2017-12-17,EOAN,8.97,9.83,9.802999999999999,9.38,73958085.0,75932.0
2017-12-24,EOAN,9.1,9.524,9.46,9.215,34611465.0,37384.0
2017-12-31,EOAN,9.06,9.283999999999999,9.216000000000001,9.077,13010328.0,12698.0
2018-01-07,EOAN,8.981,9.248,9.093,9.238,37132374.0,36563.0
2018-01-14,EOAN,8.847000000000001,9.355,9.31,8.898,50099826.0,47546.0
2018-01-21,EOAN,8.783999999999999,9.16,8.936,8.935,50829314.0,49946.0
2018-01-28,EOAN,8.595,9.104,8.927999999999999,8.621,45581694.0,44388.0
2018-02-04,EOAN,8.197000000000001,8.625,8.62,8.232000000000001,45113474.0,42311.0
2018-02-11,EOAN,7.901,8.425,8.196,7.957000000000001,77052774.0,74321.0
2018-02-18,EOAN,7.877000000000001,8.187999999999999,8.06,8.131,55664203.0,52514.0
2018-02-25,EOAN,8.075,8.695,8.189,8.661,43705332.0,40072.0
2018-03-04,EOAN,8.015,8.779,8.743,8.035,45396969.0,44930.0
2018-03-11,EOAN,7.995,8.568,8.011000000000001,8.448,41579963.0,44442.0
2018-03-18,EOAN,8.441,9.47,8.448,9.029,118365066.0,109433.0
2018-03-25,EOAN,8.722000000000001,9.136000000000001,9.0,8.878,59275840.0,62354.0
2018-04-01,EOAN,8.758,9.075,8.927,9.027000000000001,35840791.0,35035.0
2018-04-08,EOAN,8.902000000000001,9.173,9.031,9.007,29388722.0,28880.0
2018-04-15,EOAN,8.791,9.09,9.046,9.001,59983328.0,53317.0
2018-04-22,EOAN,8.838,9.137,8.985,8.943,72056734.0,54624.0
2018-04-29,EOAN,8.657,8.986,8.883,8.879,37902706.0,32305.0
2018-05-06,EOAN,8.917,9.47,8.918,9.456,35194798.0,29588.0
2018-05-13,EOAN,9.29,9.626,9.443999999999999,9.346,40198576.0,36875.0
2018-05-20,EOAN,9.226,9.47,9.316,9.427999999999999,39219670.0,32583.0
2018-05-27,EOAN,9.05,9.48,9.432,9.174,28988518.0,25878.0
2018-06-03,EOAN,8.982000000000001,9.28,9.265,9.002,34762938.0,29458.0
2018-06-10,EOAN,8.793,9.113,9.085,8.859,31204227.0,25803.0
2018-06-17,EOAN,8.814,9.524,8.964,9.482999999999999,44610676.0,35391.0
2018-06-24,EOAN,8.998,9.408,9.386000000000001,9.097000000000001,33377222.0,29559.0
2018-07-01,EOAN,8.993,9.242,9.073,9.162,30197173.0,31920.0
2018-07-08,EOAN,9.112,9.267999999999999,9.136000000000001,9.252,6762104.0,6331.0
2018-07-22,EOAN,9.514,9.802999999999999,9.704,9.617,24087678.0,23147.0
2018-07-29,EOAN,9.467,9.879,9.758,9.794,37579914.0,26278.0
2018-08-05,EOAN,9.424,9.806000000000001,9.806000000000001,9.559,51633312.0,29984.0
2018-08-12,EOAN,9.185,9.716000000000001,9.545,9.248,56909700.0,33612.0
2018-08-19,EOAN,9.191,9.533,9.241,9.52,41928014.0,24630.0
2018-08-26,EOAN,9.433,9.627,9.545,9.495,37529164.0,20686.0
2018-09-02,EOAN,9.139,9.525,9.503,9.18,48648657.0,24316.0
2018-09-09,EOAN,8.754,9.224,9.147,8.86,52639225.0,33954.0
2018-09-16,EOAN,8.722999999999999,9.161,8.896,8.78,73545720.0,40440.0
2018-09-23,EOAN,8.596,8.992,8.809,8.992,182425716.0,39243.0
2018-09-30,EOAN,8.737,9.01,8.93,8.78,52832308.0,28563.0
2018-10-07,EOAN,8.603,8.817,8.753,8.642999999999999,33972082.0,17083.0
2018-10-14,EOAN,8.274,8.664,8.592,8.291,46516007.0,24300.0
2018-10-21,EOAN,8.163,8.629,8.291,8.6,35503872.0,17975.0
2018-10-28,EOAN,8.427999999999999,8.647,8.647,8.488,34635357.0,17638.0
2018-11-04,EOAN,8.442,8.556000000000001,8.453,8.464,6487504.0,4315.0
2017-07-09,DTE,15.47,15.845,15.74,15.54,26079135.0,17763.0
2017-07-16,DTE,15.595,16.08,15.625,15.825,23335065.0,14509.0
2017-07-23,DTE,15.475,15.97,15.87,15.545,28852521.0,19973.0
2017-07-30,DTE,15.435,15.805,15.59,15.565,22821249.0,16876.0
2017-08-06,DTE,15.405,15.785,15.585,15.735,22258517.0,16527.0
2017-08-13,DTE,15.45,16.04,15.835,15.48,26573640.0,18387.0
2017-08-20,DTE,15.47,15.81,15.62,15.6,15729013.0,11289.0
2017-08-27,DTE,15.28,15.61,15.475,15.28,15482916.0,11016.0
2017-09-03,DTE,14.85,15.325,15.21,15.075,19489775.0,13153.0
2017-09-10,DTE,14.81,15.15,15.045,15.005,20090122.0,13932.0
2017-09-17,DTE,14.905,15.175,15.035,14.985,30292647.0,16327.0
2017-09-24,DTE,14.975,15.81,14.975,15.5,46946523.0,22735.0
2017-10-01,DTE,15.515,15.76,15.545,15.76,24519420.0,13493.0
2017-10-08,DTE,15.58,15.815,15.785,15.69,19315009.0,10404.0
2017-10-15,DTE,15.395,15.75,15.74,15.49,21911145.0,12230.0
2017-10-22,DTE,15.34,15.655,15.585,15.41,25167612.0,13847.0
2017-10-29,DTE,15.335,15.685,15.495,15.63,12497826.0,8095.0
2017-11-05,DTE,15.165,15.755,15.63,15.675,31891377.0,17091.0
2017-11-12,DTE,15.025,15.685,15.685,15.07,58629116.0,32552.0
2017-11-19,DTE,14.945,15.17,15.125,14.97,34830806.0,19942.0
2017-11-26,DTE,14.62,15.035,14.905,14.81,34159214.0,20173.0
2017-12-03,DTE,14.715,15.16,14.805,15.0,40559936.0,23534.0
2017-12-10,DTE,14.99,15.73,15.0,15.57,40931938.0,22514.0
2017-12-17,DTE,15.025,15.505,15.505,15.08,33813916.0,18095.0
2017-12-24,DTE,14.85,15.35,15.14,14.995,30919306.0,18795.0
2017-12-31,DTE,14.76,15.13,15.035,14.77,12316820.0,7178.0
2018-01-07,DTE,14.685,14.975,14.835,14.94,30042751.0,15819.0
2018-01-14,DTE,14.38,15.085,15.055,14.465,49810433.0,25984.0
2018-01-21,DTE,14.355,14.685,14.505,14.44,38388728.0,21901.0
2018-01-28,DTE,14.44,14.94,14.44,14.565,51213270.0,27102.0
2018-02-04,DTE,13.705,14.615,14.595,13.785,65727277.0,36141.0
2018-02-11,DTE,12.895,13.89,13.775,12.905,91647643.0,50526.0
2018-02-18,DTE,12.895,13.32,12.91,13.145,61283453.0,31747.0
2018-02-25,DTE,12.735,13.49,13.25,13.415,69906069.0,38178.0
2018-03-04,DTE,12.835,13.595,13.42,12.87,49399085.0,29155.0
2018-03-11,DTE,12.72,13.435,12.755,13.18,48331877.0,25472.0
2018-03-18,DTE,13.02,13.435,13.315,13.39,46059596.0,21329.0
2018-03-25,DTE,12.73,13.41,13.41,12.995,58388970.0,29591.0
2018-04-01,DTE,12.725,13.33,12.97,13.285,28952893.0,15500.0
2018-04-08,DTE,12.945,13.545,13.13,13.43,28024496.0,14996.0
2018-04-15,DTE,13.455,14.135,13.52,13.925,64601768.0,31137.0
2018-04-22,DTE,13.75,14.15,13.845,14.03,61096726.0,30105.0
2018-04-29,DTE,13.96,14.65,14.035,14.595,39473814.0,19429.0
2018-05-06,DTE,14.315,14.86,14.855,14.485,42306678.0,19880.0
2018-05-13,DTE,14.15,14.62,14.545,14.25,37988876.0,17523.0
2018-05-20,DTE,13.425,14.28,14.225,13.435,45047325.0,19012.0
2018-05-27,DTE,13.215,13.61,13.58,13.335,34264118.0,15492.0
2018-06-03,DTE,13.075,13.425,13.405,13.21,36922052.0,19052.0
2018-06-10,DTE,13.215,13.55,13.315,13.325,30637303.0,14078.0
2018-06-17,DTE,13.51,13.88,13.56,13.82,39956856.0,17903.0
2018-06-24,DTE,13.315,13.805,13.79,13.515,29248721.0,13988.0
2018-07-01,DTE,13.09,13.49,13.46,13.275,33425529.0,17752.0
2018-07-08,DTE,13.175,13.315,13.185,13.275,4044454.0,2286.0
2018-07-22,DTE,13.555,13.88,13.79,13.775,28444996.0,13879.0
2018-07-29,DTE,13.58,14.28,13.745,14.145,47233568.0,14749.0
2018-08-05,DTE,13.955,14.25,14.14,14.235,44462387.0,12318.0
2018-08-12,DTE,13.885,14.375,14.22,13.95,47705823.0,14885.0
2018-08-19,DTE,13.865,14.195,13.99,13.945,39128426.0,11896.0
2018-08-26,DTE,13.96,14.24,14.01,14.115,33244893.0,10092.0
2018-09-02,DTE,13.82,14.195,14.12,13.91,39366231.0,11456.0
2018-09-09,DTE,13.385,13.99,13.865,13.585,51031072.0,16348.0
2018-09-16,DTE,13.455,13.795,13.595,13.745,35056556.0,11492.0
2018-09-23,DTE,13.605,14.05,13.74,13.9,61617349.0,15160.0
2018-09-30,DTE,13.78,14.115,13.83,13.885,38432121.0,11649.0
2018-10-07,DTE,13.795,14.175,13.86,14.015,31822409.0,9131.0
2018-10-14,DTE,13.755,14.43,13.945,13.855,68511466.0,23205.0
2018-10-21,DTE,13.855,14.74,13.855,14.655,64134263.0,22910.0
2018-10-28,DTE,14.05,14.725,14.675,14.2,60846782.0,20670.0
2018-11-04,DTE,14.15,14.35,14.24,14.215,12136245.0,4425.0
2017-07-09,CBK,10.595,11.27,10.64,11.11,39135155.0,23608.0
2017-07-16,CBK,10.97,11.295,11.21,11.14,39979024.0,21213.0
2017-07-23,CBK,10.22,11.175,11.165,10.325,44956873.0,25776.0
2017-07-30,CBK,10.18,11.19,10.19,11.135,33824451.0,19982.0
2017-08-06,CBK,10.965,11.635,11.11,11.615,33052604.0,21182.0
2017-08-13,CBK,10.615,11.71,11.655,10.745,30562596.0,22330.0
2017-08-20,CBK,10.775,11.29,11.11,10.91,24297364.0,15516.0
2017-08-27,CBK,10.625,10.905,10.855,10.635,21091146.0,14557.0
2017-09-03,CBK,10.21,10.63,10.555,10.49,24878817.0,14559.0
2017-09-10,CBK,10.01,10.41,10.395,10.155,27221982.0,15869.0
2017-09-17,CBK,10.375,10.89,10.375,10.735,28326544.0,15180.0
2017-09-24,CBK,10.375,11.39,10.81,11.255,44684487.0,22434.0
2017-10-01,CBK,10.985,11.695,11.09,11.495,36318603.0,20003.0
2017-10-08,CBK,11.215,11.715,11.5,11.57,25437649.0,15547.0
2017-10-15,CBK,11.505,11.82,11.575,11.685,25975208.0,15763.0
2017-10-22,CBK,11.52,11.915,11.755,11.62,28135415.0,17347.0
2017-10-29,CBK,11.79,12.41,12.265,11.81,28245065.0,17883.0
2017-11-05,CBK,11.715,12.065,11.85,11.8,24920748.0,14940.0
2017-11-12,CBK,11.545,12.16,11.785,11.915,59196265.0,31422.0
2017-11-19,CBK,11.085,12.185,11.96,12.1,61227802.0,34370.0
2017-11-26,CBK,11.87,12.465,11.99,12.105,37006557.0,24266.0
2017-12-03,CBK,12.035,12.4,12.17,12.06,42892982.0,25566.0
2017-12-10,CBK,12.045,12.805,12.065,12.64,43403305.0,24440.0
2017-12-17,CBK,12.445,12.835,12.7,12.575,32366168.0,21775.0
2017-12-24,CBK,12.58,12.96,12.62,12.655,28882374.0,18286.0
2017-12-31,CBK,12.46,12.69,12.6,12.48,8527561.0,6213.0
2018-01-07,CBK,12.344000000000001,13.058,12.482000000000001,12.63,38284241.0,42011.0
2018-01-14,CBK,12.404000000000002,13.542,12.654000000000002,13.264000000000001,56641254.0,52781.0
2018-01-21,CBK,12.91,13.414000000000001,13.254000000000001,13.338,32564218.0,30401.0
2018-01-28,CBK,13.254000000000001,13.82,13.357999999999999,13.708,37399531.0,35658.0
2018-02-04,CBK,12.876,13.754000000000001,13.634,13.13,34503754.0,36540.0
2018-02-11,CBK,11.808,13.382,13.126,11.934000000000001,61108687.0,74426.0
2018-02-18,CBK,11.92,13.052,11.946,12.777999999999999,44569683.0,50505.0
2018-02-25,CBK,12.78,13.15,12.898,12.832,22022969.0,24137.0
2018-03-04,CBK,12.036,12.966,12.9,12.12,30496446.0,32933.0
2018-03-11,CBK,11.904000000000002,12.638,11.94,12.254000000000001,32176606.0,37535.0
2018-03-18,CBK,11.744000000000002,12.44,12.335999999999999,11.952,25743570.0,28309.0
2018-03-25,CBK,10.89,12.085999999999999,11.94,10.998,45865652.0,49783.0
2018-04-01,CBK,10.485999999999999,11.234000000000002,11.177999999999999,10.565999999999999,28800274.0,30269.0
2018-04-08,CBK,10.048,10.712,10.472000000000001,10.522,24734251.0,24958.0
2018-04-15,CBK,10.472000000000001,11.038,10.732000000000001,10.755999999999998,61901985.0,55319.0
2018-04-22,CBK,10.638,10.918,10.745999999999999,10.8,41681567.0,36821.0
2018-04-29,CBK,10.66,11.132,10.828,10.77,31195391.0,24599.0
2018-05-06,CBK,10.456,10.85,10.804,10.612,18381966.0,15647.0
2018-05-13,CBK,10.312000000000001,10.886,10.527999999999999,10.8,20559383.0,18598.0
2018-05-20,CBK,10.082,11.06,10.8,10.112,43480161.0,34663.0
2018-05-27,CBK,9.422,10.36,10.146,9.567,39851902.0,40102.0
2018-06-03,CBK,8.68,9.627,9.615,9.171,61452409.0,72612.0
2018-06-10,CBK,8.87,9.562000000000001,9.244,9.312000000000001,48009602.0,51902.0
2018-06-17,CBK,8.855,9.711,9.535,8.947000000000001,50318986.0,47087.0
2018-06-24,CBK,8.5,8.997,8.949,8.588,31767185.0,31617.0
2018-07-01,CBK,7.982,8.509,8.417,8.217,38530077.0,39185.0
2018-07-08,CBK,8.068,8.266,8.088,8.221,4905013.0,5566.0
2018-07-22,CBK,8.3,8.637,8.424,8.537,30652845.0,30874.0
2018-07-29,CBK,8.494,9.104,8.57,9.003,34999798.0,33012.0
2018-08-05,CBK,8.717,9.29,9.058,8.897,36702765.0,27023.0
2018-08-12,CBK,8.346,8.986,8.902000000000001,8.453,41068301.0,29703.0
2018-08-19,CBK,7.985,8.413,8.353,8.13,38030115.0,27124.0
2018-08-26,CBK,8.06,8.465,8.203,8.375,24143510.0,18314.0
2018-09-02,CBK,8.112,8.51,8.369,8.145,23510880.0,15955.0
2018-09-09,CBK,8.001,8.595,8.129,8.21,38473749.0,29439.0
2018-09-16,CBK,8.337,8.854,8.374,8.822000000000001,39345871.0,32384.0
2018-09-23,CBK,8.808,9.609,8.895,9.602,61810953.0,36936.0
2018-09-30,CBK,8.759,9.654,9.475,8.975,36593595.0,29243.0
2018-10-07,CBK,8.707,9.099,8.997,8.949,21438099.0,20099.0
2018-10-14,CBK,8.394,8.949,8.949,8.572000000000001,35149755.0,30427.0
2018-10-21,CBK,8.262,8.873,8.572000000000001,8.66,26917877.0,23822.0
2018-10-28,CBK,7.912000000000001,8.772,8.772,7.994,29254848.0,27722.0
